date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
10/31/2020,202044,GA,13,0.666436023,0.234310713,0.867158971,0.632103051,0.56567561,0.386740331,0.893955341,0.26733969,0.49389635,0.377301558,0.552605584,0.380941254,0.526797563,0.418159605,0.514333787,0.390676486,0.441959869,0.346174424,0.526784903,0.441511183,0.528306253,0.416198552,0.509918743,0.382269986,0.419445455,0.322562635,0.43392644,0.323559973,0.479857836,0.324368718,0.507718585,0.371939276,0.520470742,0.404565857,0,0,,0.275471698,0.175454289,0,0.476242285,0,0,0,0.313490158,0.641975308,0.423126615,0.179057592,0.391866644,0,0.46573726,0.931034483,0.214285714,171,2029
11/7/2020,202045,GA,13,0.681126251,0.293526379,0.686034245,0.614288325,0.547063089,0.36867254,0.888093657,0.313703496,0.592261615,0.456012398,0.667813879,0.467383327,0.640302284,0.512536875,0.616956242,0.471007481,0.521070855,0.411431306,0.638364487,0.543105744,0.644962594,0.512087313,0.609960102,0.460907965,0.491709988,0.380915801,0.510441809,0.384399968,0.577589674,0.398153457,0.605981347,0.447314572,0.624885847,0.48776658,0,0,,0.256603774,0.687756959,0,0.53209192,0,0,0,0.353336534,0.693121693,0.494186047,0.69947644,0.253153856,0,0.258163121,0.965517241,0.228571429,668,2277
11/14/2020,202046,GA,13,0.676575474,0.220978074,0.607076199,0.543577563,0.586656998,0.417799014,0.748433376,0.369227893,0.437121584,0.316197074,0.492800298,0.317545964,0.473368612,0.351966434,0.452599266,0.322536168,0.396287004,0.292675409,0.479354816,0.374880412,0.472059843,0.34888358,0.447839998,0.315357838,0.374198001,0.270739521,0.385460731,0.271055797,0.416660368,0.264793932,0.445878302,0.305358979,0.468271928,0.341635657,0,0,,0.324528302,0.286837398,0,0.525400146,0,0,0,0.37493999,0.629188713,0.361757106,0.323560209,0.533748571,0,0.51683095,0.965517241,0.271428571,309,2574
11/21/2020,202047,GA,13,0.659889291,0.194156554,0.485352593,0.532157866,0.564442833,0.473644916,0.710186699,0.370536549,0.493626493,0.384055776,0.556918756,0.384070127,0.541130579,0.425175397,0.523352083,0.392763694,0.447562411,0.345291304,0.545261142,0.455858237,0.543787833,0.424916469,0.515569285,0.382816095,0.419331676,0.317408305,0.436994828,0.320826613,0.483000384,0.327788808,0.510369931,0.36909993,0.531937454,0.408010099,0,0,,0.347169811,0.374964693,0,0.767873208,0,0,0,0.387421988,0.724426808,0.458656331,0.233507853,0.402100484,0,0.383248943,0.965517241,0.357142857,223,2581
11/28/2020,202048,GA,13,0.659064296,0.267433988,0.49168222,0.645898045,0.596567561,0.434970882,0.749939278,0.380818845,0.542167539,0.426859203,0.612860121,0.425222212,0.592185241,0.464859417,0.578860168,0.434100582,0.496953975,0.382081313,0.594700467,0.498333573,0.593164672,0.46333514,0.571733436,0.424964241,0.467044131,0.353424477,0.487669238,0.358021778,0.537399415,0.368193161,0.565489649,0.409725804,0.584726858,0.447034766,0,0,,0.373584906,0.325706933,0,0.707472888,0,0,0,0.336533845,0.759259259,0.480620155,0.256544503,0.472979136,0,0.513869346,0.965517241,0.442857143,245,2636
12/5/2020,202049,GA,13,0.565254418,0.357481381,0.512537531,0.520098666,0.097437757,0.77273406,0.691322441,0.480650589,0.681887533,0.52750591,0.754746164,0.518573925,0.750508703,0.580282778,0.743783666,0.546804795,0.628403597,0.468853707,0.755849755,0.627036611,0.764617642,0.587286169,0.728220687,0.531205431,0.571389746,0.421057154,0.623767337,0.444748829,0.659510164,0.440702032,0.719577557,0.51909584,0.74413057,0.558208054,0,0,,0.433962264,0.499058469,0,0.617833107,0,0,0,0.613058089,0.631834216,0.259043928,0.386387435,0.453630176,0,0.425643042,0.965517241,0.542857143,369,3170
12/12/2020,202050,GA,13,0.664573132,0.212332691,0.137060781,0.686643523,0.59127387,0.526355084,0.687063815,0.536548888,0.556060015,0.44170605,0.641264134,0.434631405,0.628286298,0.486367633,0.599272347,0.444485926,0.496493704,0.383303949,0.640599309,0.5276473,0.630377851,0.484390753,0.591366606,0.434898966,0.455508579,0.345258091,0.487579909,0.353452388,0.549758438,0.369568244,0.574213912,0.408712,0.608437071,0.461760622,0,0,,0.513207547,0.606738223,0,0.803804443,0,0,0,0.743638982,0.71340388,0.306847545,0.295287958,0.646468878,0,0.585868178,1,0.571428571,282,3469
12/19/2020,202051,GA,13,0.658744944,0.229571376,0.280856934,0.564315732,0.612617839,0.499328057,0.704632673,0.553748364,0.473636047,0.406885005,0.545556238,0.390915012,0.547729641,0.442358555,0.526097192,0.404248596,0.448991774,0.354303911,0.553674492,0.477843259,0.546077065,0.439137006,0.520789085,0.397360379,0.408895359,0.317502045,0.4372493,0.326289796,0.471378423,0.334161803,0.499295068,0.371276983,0.537958558,0.422182271,0,0,,0.6,0.694473213,0,0.85204868,0,0,0,0.84493519,0.832010582,0.430232558,0.320418848,0.551678103,0,0.519359853,0.896551724,0.671428571,306,3561
12/26/2020,202052,GA,13,0.692250373,0.335711682,0.192079851,0.645806687,0.559632584,0.562341347,0.767589099,0.755468312,0.663049869,0.601790264,0.795143888,0.603381412,0.780784993,0.656664998,0.749442407,0.595069432,0.62822306,0.50899199,0.798417979,0.725980052,0.782587514,0.656888116,0.74355732,0.587410961,0.569070216,0.454879526,0.612892319,0.472860578,0.677812634,0.50662264,0.71544765,0.553855375,0.76458405,0.619442993,0.338927836,0,,0.743396226,0.729435395,0,0.967412909,0,0,0,0.642342775,0.816137566,0.393410853,0.318324607,0.618332661,0,0.628184902,0.965517241,0.742857143,304,4640
1/2/2021,202053,GA,13,0.598626783,0.408884954,0.065162704,0.502740727,0.049311095,0.908466478,0.624496009,0.891568517,0.850699443,0.76329514,1,0.745599816,1,0.822616821,0.985441701,0.76180276,0.842011982,0.663977874,1,0.891472648,1,0.820711713,0.980189661,0.756715703,0.76286457,0.593475488,0.823580153,0.621574547,0.895664773,0.651636937,0.951949802,0.726450371,0.986468135,0.780090869,1,0,,0.781132075,0.883940621,0,0.761983471,0,0,0,0.854056649,0.929012345,0.533591731,0.287958115,0.63085321,0,0.629313994,1,0.885714286,275,5368
1/9/2021,202101,GA,13,0.620050032,0.250247383,0.270956748,0.565594738,0.05912497,1,0.743219392,1,0.483220728,0.466912551,0.556700405,0.41499142,0.568096776,0.466881388,0.575181151,0.444221803,0.537190435,0.416936773,0.543343475,0.481323895,0.565884418,0.465690555,0.571679482,0.441338214,0.500562516,0.381938577,0.516762042,0.3832837,0.494958722,0.359218,0.571814323,0.441332407,0.589060984,0.463462959,1,0,,0.883018868,1,0,0.681671723,0,0,0,1,0.706790123,0.254521964,0.520418848,1,0,1,0.965517241,1,497,5948
1/16/2021,202102,GA,13,0.636230573,0.205249727,0.047959101,0.592362507,0.490790428,0.70449455,0.664021892,0.936810619,0.367191549,0.349477782,0.467839065,0.320482655,0.440564329,0.340875331,0.421667603,0.311331103,0.379306478,0.288967595,0.456331903,0.373800683,0.436690038,0.337787001,0.41965267,0.309223104,0.356168051,0.265223249,0.37089677,0.265435344,0.393395606,0.268640956,0.420090414,0.299922735,0.43978499,0.331592069,1,0,,1,0.95419452,0,0.890012902,0,0,0,0.962554009,0.864638448,0.396640827,0.873298429,0.821708768,0,0.827589083,0.965517241,1,834,5610
1/23/2021,202103,GA,13,0.561102832,0.104213322,0,0.489219806,0.501740392,0.684037629,0.638680635,0.816788185,0.40350646,0.34460835,0.499800891,0.294805919,0.471375024,0.323258072,0.442758285,0.293173436,0.388720298,0.275554524,0.483762857,0.345964244,0.466592998,0.316855776,0.440717747,0.290578219,0.370195967,0.256044846,0.38202334,0.25095359,0.415687972,0.245182079,0.436417487,0.276096712,0.464898261,0.317082398,1,0,,0.716981132,0.823698333,0,1,0,0,0,0.842534806,0.681216931,0.281007752,1,0.793276174,0,0.719120339,1,0.871428571,955,4968
1/30/2021,202104,GA,13,0.534995742,0.035310661,0.195488112,0.462543395,0.4413343,0.719874571,0.633288534,0.670218732,0.434807938,0.340995081,0.514202162,0.260693079,0.497177235,0.296114613,0.482173923,0.279454175,0.425584297,0.271294233,0.502770144,0.3103506,0.493420478,0.289672474,0.4721782,0.272703535,0.407977709,0.254138774,0.421684772,0.247712999,0.436407362,0.221043413,0.472868537,0.261849,0.499182548,0.300798397,1,0,,0.509433962,0.685685591,0,0.873773407,0,0,0,0.893903024,0.431657848,0.156976744,0.994764398,0.7716733,0,0.847264273,1,0.685714286,950,4184
2/6/2021,202105,GA,13,0.536911859,0.041664497,0.180150937,0.458980449,0.541769398,0.633567269,0.632592257,0,0.190966242,0.158306556,0.226967173,0.069467982,0.215082609,0.090318157,0.210560952,0.093535883,0.211965744,0.118461651,0.21412261,0.078559718,0.208371701,0.082982466,0.209826097,0.09296279,0.212264219,0.116295487,0.210717107,0.103316161,0.193025834,0.061063337,0.218361244,0.090710475,0.226436983,0.109647086,1,0,,0.105660377,0.494931425,0,0.709749974,0,0,0,0.7681229,0,0,0.936125654,0.690839295,0,0.613288178,0.896551724,0.514285714,894,599
3/7/2020,202010,ID,16,0.951427277,0.626914153,0.321461187,0.65809628,0.998431526,0,0.324598397,,0.983490702,0.997524549,0.963913054,0.981724789,1,1,1,1,0.971447191,0.979449416,0.96165485,0.987558194,1,1,0.979947007,0.991153342,1,1,1,1,,,0.994814647,1,0.990485777,1,0,0,1,,0,0,0,0,0,0.142509658,0,0.779861797,0.201072386,0,0,0,0,0.125,0.107142857,0,
3/14/2020,202011,ID,16,1,0.784686775,0.341780822,0.676695842,1,0.002166065,0.332245476,,1,1,1,1,0.981900313,0.971718231,0.988514336,0.981816751,1,1,1,1,0.990430676,0.982380192,1,1,0.989963942,0.984013382,0.996609529,0.983586295,,,1,0.99054554,1,0.998144487,0,0,0.921737266,,0.000177873,0.008011772,0.006317307,0,0,0.142509658,0,0.696939783,0,0,0,0,0,0.25,0.357142857,0,
3/21/2020,202012,ID,16,0.951608518,1,0.35890411,0.627461707,0.979903931,0.028880866,0.293108879,,0.4765281,0.482579529,0.50839591,0.508162011,0.443315463,0.474780994,0.466623856,0.474730484,0.510025214,0.504144955,0.406819214,0.465263753,0.459509666,0.489458997,0.493840238,0.491754071,0.530884406,0.519999845,0.521783564,0.50510732,,,0.481346252,0.490680712,0.483963016,0.48937699,0,0,0.923917644,,0.002579153,0.038478308,0.031162554,0,0,0.142509658,0,0.661401777,0,0,0,0,0,0.125,0.660714286,0,
